id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
IKZF4	3	0.003848	0.010647	0.818201	229	1	-0.99622	0.81053	0.81045	0.97199	14899	0	-0.99622
MMD2	3	0.003848	0.010647	0.818201	230	1	-0.99622	0.81053	0.81045	0.97199	14841	0	-0.99622
TNFRSF14	3	0.003848	0.010647	0.818201	231	1	-0.99622	0.81053	0.81045	0.97199	15364	0	-0.99622
OLFR1202	3	0.003848	0.010647	0.818201	232	1	0.59383	0.26992	0.26964	0.964979	4932	1	0.59383
ZBTB22	3	0.003848	0.010647	0.818201	233	1	-0.99622	0.81053	0.81045	0.97199	14257	0	-0.99622
DHDH	3	0.003848	0.010647	0.818201	234	1	0.0075964	0.81053	0.81045	0.97199	15228	0	0.0075964
CSTA	3	0.003848	0.010647	0.818201	235	2	-1.5799	0.95918	0.95945	0.987989	17866	0	-1.5799
FFAR2	3	0.003848	0.010647	0.818201	236	2	-1.5799	0.95918	0.95945	0.987989	17992	0	-1.5799
2200002D01RIK	1	0.0039748	0.0039004	0.73965	237	1	-1.7251	0.99603	0.99609	0.998386	18802	0	-1.7251
TMEM147	5	0.0043007	0.014941	0.820214	238	2	0.0075964	0.71784	0.71802	0.97199	13304	0	0.0075964
FAM75D1C	4	0.0046558	0.014119	0.820214	239	2	-1.1035	0.98595	0.98593	0.995681	18667	0	-1.1035
OLFR857	4	0.0046558	0.014119	0.820214	240	2	-0.60161	0.042925	0.075894	0.883486	1257	1	-0.60161
C3AR1	4	0.0046558	0.014119	0.820214	241	2	-1.1035	0.89118	0.89114	0.97199	16453	0	-1.1035
ARL6IP1	4	0.0051273	0.01531	0.820214	242	1	-0.99622	0.98595	0.98593	0.995681	18551	0	-0.99622
EIF3A	4	0.0051273	0.01531	0.820214	243	3	-1.5799	0.7035	0.70319	0.97199	13241	0	-1.5799
HTR7	4	0.0051273	0.01531	0.820214	244	3	-1.078	0.89118	0.89114	0.97199	16420	0	-1.078
MRPS18A	4	0.0051273	0.01531	0.820214	245	3	-1.2852	0.89118	0.89114	0.97199	16871	0	-1.2852
TAF11	4	0.0051273	0.01531	0.820214	246	2	-1.2881	0.89118	0.89114	0.97199	16377	0	-1.2881
SDR16C5	4	0.0051273	0.01531	0.820214	247	2	0.0094955	0.025358	0.047144	0.883486	828	2	0.0094955
BC066135	4	0.0051273	0.01531	0.820214	248	2	-1.2881	0.89118	0.89114	0.97199	16483	0	-1.2881
RNF17	4	0.0051273	0.01531	0.820214	249	1	0.17065	0.1417	0.16449	0.925858	3069	1	0.17065
PI4KA	4	0.0051273	0.01531	0.820214	250	1	0.0075964	0.10129	0.13261	0.897576	2418	1	0.0075964
ZKSCAN17	4	0.0051273	0.01531	0.820214	251	1	-0.49431	0.7035	0.70319	0.97199	13282	0	-0.49431
TCP10B	4	0.0051273	0.01531	0.820214	252	1	0.21796	0.65232	0.6522	0.970422	11554	0	0.21796
RRM2B	4	0.0051273	0.01531	0.820214	253	2	-0.78616	0.89118	0.89114	0.97199	16457	0	-0.78616
RPP38	4	0.0051273	0.01531	0.820214	254	1	-0.49431	0.51232	0.51198	0.966282	9809	0	-0.49431
NDUFB5	4	0.0051273	0.01531	0.820214	255	1	0.21781	0.24579	0.25221	0.964979	4284	1	0.21781
GM7714	3	0.005258	0.014498	0.820214	256	1	0.59383	0.0051365	0.010602	0.7395	251	1	0.59383
TMEM132C	3	0.005258	0.014498	0.820214	257	1	-0.40428	0.81053	0.81045	0.97199	15309	0	-0.40428
OLFR1336	2	0.0055269	0.010685	0.818201	258	2	-0.9888	0.99447	0.99446	0.998386	18757	0	-0.9888
HSP90AB1	2	0.0056656	0.010953	0.818201	259	1	-1.3966	0.88145	0.88139	0.97199	15899	0	-1.3966
4933411K20RIK	2	0.0056656	0.010953	0.818201	260	1	-1.6026	0.9484	0.94838	0.987989	17821	0	-1.6026
DDX41	2	0.0056656	0.010953	0.818201	261	1	-0.39378	0.13155	0.13279	0.897576	2744	1	-0.39378
E030019B06RIK	2	0.0056656	0.010953	0.818201	262	1	-0.89473	0.67012	0.66995	0.970422	12344	0	-0.89473
NFYB	2	0.0056656	0.010953	0.818201	263	1	-1.3966	0.88145	0.88139	0.97199	16018	0	-1.3966
RBM33	2	0.0056656	0.010953	0.818201	264	1	-1.3966	0.88145	0.88139	0.97199	15973	0	-1.3966
FNTB	2	0.0056656	0.010953	0.818201	265	1	-1.3966	0.67012	0.66995	0.970422	12634	0	-1.3966
RBBP6	2	0.0056656	0.010953	0.818201	266	2	-2.1904	0.97914	0.97922	0.995681	18429	0	-2.1904
SLC30A7	2	0.0056656	0.010953	0.818201	267	2	-1.6885	0.97914	0.97922	0.995681	18393	0	-1.6885
ZFP74	2	0.0056656	0.010953	0.818201	268	1	-0.89473	0.67012	0.66995	0.970422	12112	0	-0.89473
TIMM10	2	0.0056656	0.010953	0.818201	269	2	-1.6885	0.97914	0.97922	0.995681	18480	0	-1.6885
FAM129A	2	0.0056656	0.010953	0.818201	270	1	-0.89473	0.67012	0.66995	0.970422	12995	0	-0.89473
SAMD11	2	0.0056656	0.010953	0.818201	271	2	-2.1904	0.97914	0.97922	0.995681	18413	0	-2.1904
CD47	2	0.0056656	0.010953	0.818201	272	1	-1.3966	0.88145	0.88139	0.97199	15961	0	-1.3966
BC089597	2	0.0056656	0.010953	0.818201	273	1	-0.89473	0.67012	0.66995	0.970422	12374	0	-0.89473
YARS	2	0.0056656	0.010953	0.818201	274	1	-1.8985	0.88145	0.88139	0.97199	16097	0	-1.8985
OLFR866	2	0.0056656	0.010953	0.818201	275	1	-0.73167	0.42796	0.42783	0.966282	8265	0	-0.73167
PDE7B	2	0.0057935	0.011189	0.820214	276	2	-0.98956	0.99421	0.99419	0.998386	18756	0	-0.98956
4933434I20RIK	2	0.0061911	0.011917	0.820214	277	2	-0.92587	0.99381	0.9938	0.998386	18755	0	-0.92587
RPP30	5	0.006405	0.021753	0.820214	278	2	-0.99622	0.59247	0.59282	0.970422	10529	0	-0.99622
DNMT1	5	0.006405	0.021753	0.820214	279	2	-0.99622	0.73302	0.73316	0.97199	13323	0	-0.99622
C9	5	0.006405	0.021753	0.820214	280	2	0.0075964	0.12496	0.17377	0.925858	2591	1	0.0075964
SULT1E1	5	0.006405	0.021753	0.820214	281	3	-1.5799	0.040368	0.073872	0.883486	1220	2	-1.5799
USP18	5	0.006405	0.021753	0.820214	282	1	0.0075964	0.29715	0.30793	0.964979	5252	1	0.0075964
WAC	5	0.006405	0.021753	0.820214	283	1	0.0075964	0.40806	0.40906	0.966282	6367	1	0.0075964
XPNPEP3	5	0.006405	0.021753	0.820214	284	2	-0.99622	0.9375	0.93774	0.987989	17418	0	-0.99622
TRAF2	5	0.006405	0.021753	0.820214	285	3	-0.5761	0.59247	0.59282	0.970422	11086	0	-0.5761
PDGFD	5	0.006405	0.021753	0.820214	286	3	-0.5761	0.29715	0.30793	0.964979	5273	1	-0.5761
IL1B	5	0.006405	0.021753	0.820214	287	1	0.59383	0.12496	0.17377	0.925858	2624	1	0.59383
CYP3A13	5	0.006405	0.021753	0.820214	288	4	-0.72583	0.59247	0.59282	0.970422	11077	0	-0.72583
NCKAP1L	5	0.006405	0.021753	0.820214	289	2	-0.99622	0.9375	0.93774	0.987989	17656	0	-0.99622
GNL2	5	0.006405	0.021753	0.820214	290	3	-0.99622	0.9375	0.93774	0.987989	17457	0	-0.99622
TFEC	5	0.006405	0.021753	0.820214	291	2	-0.5761	0.9375	0.93774	0.987989	17387	0	-0.5761
GTPBP2	5	0.006405	0.021753	0.820214	292	3	-0.5761	0.29715	0.30793	0.964979	5333	1	-0.5761
SOX2	1	0.0069173	0.0068681	0.73965	293	1	-1.5748	0.99308	0.99308	0.998386	18749	0	-1.5748
2610029G23RIK	1	0.0069173	0.0068681	0.73965	294	1	-1.5748	0.99308	0.99308	0.998386	18754	0	-1.5748
RPS10	1	0.0069173	0.0068681	0.73965	295	1	-2.5787	0.99308	0.99308	0.998386	18750	0	-2.5787
EEFSEC	1	0.0069173	0.0068681	0.73965	296	1	-1.5748	0.99308	0.99308	0.998386	18752	0	-1.5748
KCNJ14	1	0.0069173	0.0068681	0.73965	297	1	-1.5748	0.99308	0.99308	0.998386	18753	0	-1.5748
RAN	1	0.0069173	0.0068681	0.73965	298	1	-2.5787	0.99308	0.99308	0.998386	18751	0	-2.5787
CD3D	4	0.0070045	0.019976	0.820214	299	1	-0.49431	0.89118	0.89114	0.97199	16359	0	-0.49431
HOXD10	4	0.0070045	0.019976	0.820214	300	1	-0.49431	0.89118	0.89114	0.97199	17118	0	-0.49431
SPPL3	4	0.0070045	0.019976	0.820214	301	2	-0.78616	0.98595	0.98593	0.995681	18674	0	-0.78616
ZFP738	4	0.0070045	0.019976	0.820214	302	2	0.0094955	0.025358	0.047144	0.883486	748	2	0.0094955
GFRAL	4	0.0070045	0.019976	0.820214	303	1	-0.65319	0.51232	0.51198	0.966282	9145	0	-0.65319
ZUFSP	5	0.0076134	0.025445	0.820214	304	3	-1.2108	0.80991	0.81026	0.97199	13827	0	-1.2108
OLFR1124	5	0.0076134	0.025445	0.820214	305	4	-0.7238	0.99915	0.99914	0.999734	18884	0	-0.7238
LRRCC1	5	0.0076134	0.025445	0.820214	306	2	-0.99622	0.59247	0.59282	0.970422	11066	0	-0.99622
PGAP1	5	0.0076134	0.025445	0.820214	307	3	-0.99622	0.99516	0.99512	0.998386	18797	0	-0.99622
OLFR521	3	0.007775	0.021065	0.820214	308	2	-1.9943	0.81053	0.81045	0.97199	15088	0	-1.9943
RPIA	3	0.007775	0.021065	0.820214	309	2	-0.99051	0.19068	0.19404	0.925858	3508	1	-0.99051
OLFR1048	3	0.007775	0.021065	0.820214	310	2	-0.99051	0.98696	0.98711	0.996333	18725	0	-0.99051
INTS7	3	0.007775	0.021065	0.820214	311	2	-0.99051	0.98558	0.98572	0.995681	18517	0	-0.99051
FAM78A	3	0.007775	0.021065	0.820214	312	2	-0.99051	0.41642	0.41665	0.966282	7757	0	-0.99051
TEKT5	3	0.007775	0.021065	0.820214	313	2	-0.99051	0.07697	0.093936	0.883486	2007	1	-0.99051
NPEPPS	3	0.007775	0.021065	0.820214	314	2	-1.5748	0.95918	0.95945	0.987989	17946	0	-1.5748
ERCC2	3	0.007775	0.021065	0.820214	315	2	-1.9943	0.81053	0.81045	0.97199	14997	0	-1.9943
OLFR876	3	0.007775	0.021065	0.820214	316	2	-1.7971	0.95918	0.95945	0.987989	17886	0	-1.7971
CNTROB	3	0.007775	0.021065	0.820214	317	2	-1.9943	0.81053	0.81045	0.97199	14248	0	-1.9943
SPRR2K	3	0.007775	0.021065	0.820214	318	2	-0.99051	0.81053	0.81045	0.97199	14140	0	-0.99051
VCL	3	0.007775	0.021065	0.820214	319	2	-0.99622	0.95918	0.95945	0.987989	17995	0	-0.99622
DQX1	3	0.007775	0.021065	0.820214	320	2	-0.99051	0.81053	0.81045	0.97199	14520	0	-0.99051
NR1H5	3	0.007775	0.021065	0.820214	321	2	-0.99051	0.81053	0.81045	0.97199	14256	0	-0.99051
CSE1L	3	0.007775	0.021065	0.820214	322	2	-1.3121	0.95918	0.95945	0.987989	18101	0	-1.3121
PPP1R3D	3	0.007775	0.021065	0.820214	323	2	-1.3121	0.41642	0.41665	0.966282	7798	0	-1.3121
D10WSU102E	3	0.007775	0.021065	0.820214	324	2	-1.9943	0.95918	0.95945	0.987989	18251	0	-1.9943
GM806	3	0.007775	0.021065	0.820214	325	2	-0.99051	0.41642	0.41665	0.966282	7151	0	-0.99051
CLDN11	3	0.007775	0.021065	0.820214	326	2	-0.99051	0.046093	0.068234	0.883486	1412	1	-0.99051
ATCAY	3	0.007775	0.021065	0.820214	327	2	-1.5748	0.19068	0.19404	0.925858	3764	1	-1.5748
H60C	3	0.007775	0.021065	0.820214	328	2	-0.99051	0.54722	0.5474	0.970422	10177	0	-0.99051
SLC28A1	3	0.007775	0.021065	0.820214	329	2	-1.3121	0.98629	0.98645	0.995829	18719	0	-1.3121
FYTTD1	3	0.007775	0.021065	0.820214	330	2	-1.7971	0.95918	0.95945	0.987989	18118	0	-1.7971
EIF2B1	3	0.007775	0.021065	0.820214	331	2	-1.9943	0.95918	0.95945	0.987989	18091	0	-1.9943
ZFP111	3	0.007775	0.021065	0.820214	332	2	-0.99051	0.41642	0.41665	0.966282	7662	0	-0.99051
CDK1	3	0.007775	0.021065	0.820214	333	2	-0.99051	0.81053	0.81045	0.97199	14790	0	-0.99051
ASB5	3	0.007775	0.021065	0.820214	334	2	-0.99051	0.81053	0.81045	0.97199	14595	0	-0.99051
CUL5	3	0.007775	0.021065	0.820214	335	2	-0.99051	0.41642	0.41665	0.966282	7052	0	-0.99051
NDUFA6	3	0.007775	0.021065	0.820214	336	2	-0.99622	0.95918	0.95945	0.987989	18282	0	-0.99622
CPXM1	3	0.007775	0.021065	0.820214	337	2	-0.99622	0.95918	0.95945	0.987989	18173	0	-0.99622
AQP3	3	0.007775	0.021065	0.820214	338	2	-1.7971	0.81053	0.81045	0.97199	14526	0	-1.7971
MKRN1	3	0.007775	0.021065	0.820214	339	2	-1.3121	0.95918	0.95945	0.987989	18237	0	-1.3121
PELI3	3	0.007775	0.021065	0.820214	340	2	-1.9943	0.81053	0.81045	0.97199	15318	0	-1.9943
PPIE	3	0.007775	0.021065	0.820214	341	2	-0.99051	0.41642	0.41665	0.966282	7557	0	-0.99051
UBE2V2	3	0.007775	0.021065	0.820214	342	2	-1.9943	0.41642	0.41665	0.966282	7106	0	-1.9943
EXOC3L	3	0.007775	0.021065	0.820214	343	2	-1.9943	0.95918	0.95945	0.987989	18115	0	-1.9943
PGD	3	0.007775	0.021065	0.820214	344	2	-0.99051	0.81053	0.81045	0.97199	14677	0	-0.99051
CABP1	3	0.007775	0.021065	0.820214	345	2	-0.99051	0.81053	0.81045	0.97199	14581	0	-0.99051
PDCD11	3	0.007775	0.021065	0.820214	346	2	-1.3121	0.81053	0.81045	0.97199	14966	0	-1.3121
2700060E02RIK	3	0.007775	0.021065	0.820214	347	2	-1.9943	0.41642	0.41665	0.966282	6749	0	-1.9943
ORMDL2	3	0.007775	0.021065	0.820214	348	2	-0.99051	0.56735	0.56753	0.970422	10284	0	-0.99051
ABHD6	3	0.007775	0.021065	0.820214	349	2	-0.99051	0.81053	0.81045	0.97199	14346	0	-0.99051
PSG19	3	0.007775	0.021065	0.820214	350	2	-1.9943	0.54722	0.5474	0.970422	10151	0	-1.9943
ACSM5	3	0.007775	0.021065	0.820214	351	2	-0.99051	0.41642	0.41665	0.966282	6999	0	-0.99051
CENPE	3	0.007775	0.021065	0.820214	352	2	-1.9943	0.95918	0.95945	0.987989	17929	0	-1.9943
NOP16	3	0.007775	0.021065	0.820214	353	2	-1.9943	0.95918	0.95945	0.987989	17895	0	-1.9943
TICAM1	3	0.007775	0.021065	0.820214	354	2	-0.99051	0.98828	0.98845	0.997106	18729	0	-0.99051
CHRNG	3	0.007775	0.021065	0.820214	355	2	-0.99622	0.95918	0.95945	0.987989	17905	0	-0.99622
UGT1A6A	3	0.007775	0.021065	0.820214	356	2	-1.5748	0.98828	0.98845	0.997106	18730	0	-1.5748
PUS1	3	0.007775	0.021065	0.820214	357	2	-1.3121	0.19068	0.19404	0.925858	3803	1	-1.3121
MLKL	3	0.007775	0.021065	0.820214	358	2	-1.9943	0.81053	0.81045	0.97199	13924	0	-1.9943
OLFR846	3	0.007775	0.021065	0.820214	359	2	-0.99051	0.03237	0.057044	0.883486	1048	1	-0.99051
1500002O20RIK	3	0.007775	0.021065	0.820214	360	2	-1.7971	0.95918	0.95945	0.987989	17864	0	-1.7971
CYP2W1	3	0.007775	0.021065	0.820214	361	2	-1.5748	0.95918	0.95945	0.987989	17923	0	-1.5748
DNAJC24	3	0.007775	0.021065	0.820214	362	2	-0.99051	0.91094	0.91104	0.987989	17330	0	-0.99051
D16ERTD472E	3	0.007775	0.021065	0.820214	363	2	-0.99051	0.41642	0.41665	0.966282	6654	0	-0.99051
MAST2	3	0.007775	0.021065	0.820214	364	2	-1.9943	0.19068	0.19404	0.925858	3577	1	-1.9943
ST8SIA5	2	0.0079339	0.015071	0.820214	365	1	-1.3606	0.88145	0.88139	0.97199	15991	0	-1.3606
3110082D06RIK	2	0.0079339	0.015071	0.820214	366	1	-0.85874	0.67012	0.66995	0.970422	12363	0	-0.85874
TTC9C	2	0.0079339	0.015071	0.820214	367	1	-1.3606	0.88145	0.88139	0.97199	15679	0	-1.3606
1110059E24RIK	2	0.0079339	0.015071	0.820214	368	1	-0.56562	0.30166	0.30162	0.964979	5613	0	-0.56562
CHRNA3	2	0.0081929	0.015537	0.820214	369	1	-0.35574	0.17404	0.17397	0.925858	3358	1	-0.35574
TRPS1	5	0.0083563	0.027773	0.820214	370	4	-0.72583	0.9375	0.93774	0.987989	17599	0	-0.72583
GFOD2	5	0.0083563	0.027773	0.820214	371	4	-0.72583	0.59247	0.59282	0.970422	10795	0	-0.72583
CKAP2L	5	0.0083563	0.027773	0.820214	372	4	-0.72583	0.80991	0.81026	0.97199	13821	0	-0.72583
KRT72-PS	3	0.0084864	0.022905	0.820214	373	2	-0.5761	0.6307	0.63096	0.970422	11440	0	-0.5761
SCGB3A2	3	0.0084864	0.022905	0.820214	374	2	-0.5761	0.41642	0.41665	0.966282	6610	0	-0.5761
ASXL1	3	0.0084864	0.022905	0.820214	375	1	0.0075964	0.81053	0.81045	0.97199	15347	0	0.0075964
HDAC6	3	0.0084864	0.022905	0.820214	376	1	0.0075964	0.19068	0.19404	0.925858	3592	1	0.0075964
SYCE3	3	0.0084864	0.022905	0.820214	377	2	-1.5799	0.6307	0.63096	0.970422	11244	0	-1.5799
NFU1	3	0.0084864	0.022905	0.820214	378	1	0.0075964	0.41642	0.41665	0.966282	7769	0	0.0075964
NCAPH2	3	0.0084864	0.022905	0.820214	379	2	-1.5799	0.95918	0.95945	0.987989	18244	0	-1.5799
LRRC42	3	0.0084864	0.022905	0.820214	380	1	-0.99622	0.81053	0.81045	0.97199	15348	0	-0.99622
IKBKAP	3	0.0084864	0.022905	0.820214	381	2	-1.5799	0.95918	0.95945	0.987989	18152	0	-1.5799
CHST4	3	0.0084864	0.022905	0.820214	382	1	0.0075964	0.54722	0.5474	0.970422	10114	0	0.0075964
TSEN54	3	0.0084864	0.022905	0.820214	383	1	-0.99622	0.6307	0.63096	0.970422	11352	0	-0.99622
CTF2	3	0.0084864	0.022905	0.820214	384	1	-0.99622	0.81053	0.81045	0.97199	14263	0	-0.99622
ACOX2	3	0.0084864	0.022905	0.820214	385	1	-0.99622	0.41642	0.41665	0.966282	7474	0	-0.99622
XPO1	3	0.0084864	0.022905	0.820214	386	1	-0.99622	0.41642	0.41665	0.966282	7376	0	-0.99622
PROZ	3	0.0084864	0.022905	0.820214	387	1	0.0075964	0.81053	0.81045	0.97199	15330	0	0.0075964
OSBPL3	3	0.0084864	0.022905	0.820214	388	2	-0.5761	0.81053	0.81045	0.97199	14699	0	-0.5761
GSDMC3	3	0.0084864	0.022905	0.820214	389	1	-0.99622	0.81053	0.81045	0.97199	14720	0	-0.99622
JMJD8	3	0.0084864	0.022905	0.820214	390	2	-0.5761	0.81053	0.81045	0.97199	14392	0	-0.5761
PLCXD1	3	0.0084864	0.022905	0.820214	391	2	-1.5799	0.6307	0.63096	0.970422	11422	0	-1.5799
GM12887	3	0.0084864	0.022905	0.820214	392	1	0.0075964	0.41642	0.41665	0.966282	6891	0	0.0075964
2200002K05RIK	3	0.0084864	0.022905	0.820214	393	1	-0.99622	0.41642	0.41665	0.966282	7646	0	-0.99622
CPSF3	3	0.0084864	0.022905	0.820214	394	1	-0.99622	0.95918	0.95945	0.987989	18075	0	-0.99622
CYP24A1	3	0.0084864	0.022905	0.820214	395	1	-0.99622	0.81053	0.81045	0.97199	14530	0	-0.99622
1700034F02RIK	3	0.0084864	0.022905	0.820214	396	2	-0.5761	0.81053	0.81045	0.97199	13932	0	-0.5761
HSPA5	3	0.0084864	0.022905	0.820214	397	2	-1.5799	0.95918	0.95945	0.987989	18141	0	-1.5799
STK10	3	0.0084864	0.022905	0.820214	398	1	-0.99622	0.81053	0.81045	0.97199	14424	0	-0.99622
TECTB	3	0.0084864	0.022905	0.820214	399	1	0.0075964	0.41642	0.41665	0.966282	6752	0	0.0075964
RAB3B	5	0.008748	0.028974	0.820214	400	2	-0.99051	0.59247	0.59282	0.970422	10466	0	-0.99051
SETD8	5	0.008976	0.029659	0.820214	401	4	-1.5799	0.99516	0.99512	0.998386	18796	0	-1.5799
TMPRSS11D	5	0.0092677	0.03055	0.820214	402	4	-0.99051	0.9375	0.93774	0.987989	17383	0	-0.99051
1500015O10RIK	3	0.0095007	0.0255	0.820214	403	3	-0.72583	0.9905	0.99063	0.998386	18748	0	-0.72583
ABPH	3	0.0095007	0.0255	0.820214	404	3	-0.72583	0.9905	0.99063	0.998386	18747	0	-0.72583
SKINT7	3	0.0095007	0.0255	0.820214	405	3	-1.5799	0.9905	0.99063	0.998386	18744	0	-1.5799
TRIM37	3	0.0095007	0.0255	0.820214	406	3	-0.72583	0.9905	0.99063	0.998386	18743	0	-0.72583
PGLYRP2	3	0.0095007	0.0255	0.820214	407	3	-0.72583	0.9905	0.99063	0.998386	18745	0	-0.72583
1600002K03RIK	1	0.0097217	0.0096519	0.818201	408	1	-1.4723	0.99028	0.99028	0.998386	18742	0	-1.4723
SBP	1	0.010112	0.010025	0.818201	409	1	-1.4468	0.98989	0.98988	0.99828	18741	0	-1.4468
ADAM6A	3	0.010311	0.027583	0.820214	410	3	-0.83517	0.98969	0.98983	0.998279	18740	0	-0.83517
C530008M17RIK	3	0.01052	0.02811	0.820214	411	3	-0.5761	0.98948	0.98961	0.998108	18739	0	-0.5761
TDH	1	0.010559	0.010476	0.818201	412	1	-1.4033	0.98944	0.98946	0.998073	18738	0	-1.4033
NARG2	4	0.010747	0.029032	0.820214	413	3	-0.94408	0.24579	0.25221	0.964979	4168	1	-0.94408
ADAMTS20	4	0.010747	0.029032	0.820214	414	3	-1.078	0.73504	0.73465	0.97199	13595	0	-1.078
OLFR539	4	0.010747	0.029032	0.820214	415	3	-1.2835	0.73504	0.73465	0.97199	13473	0	-1.2835
SULT2A1	4	0.010747	0.029032	0.820214	416	3	-0.94408	0.34261	0.34226	0.966282	6202	1	-0.94408
PRPSAP2	4	0.010747	0.029032	0.820214	417	3	-1.078	0.89118	0.89114	0.97199	16718	0	-1.078
TAS2R144	4	0.010747	0.029032	0.820214	418	3	-1.5799	0.51232	0.51198	0.966282	8993	0	-1.5799
GM648	4	0.010747	0.029032	0.820214	419	3	-1.078	0.67277	0.67266	0.970703	13074	0	-1.078
MED6	4	0.010747	0.029032	0.820214	420	3	-1.5799	0.89118	0.89114	0.97199	16213	0	-1.5799
LIPN	4	0.010747	0.029032	0.820214	421	3	-0.78331	0.34261	0.34226	0.966282	6222	1	-0.78331
VMN1R28	4	0.010747	0.029032	0.820214	422	3	-1.2852	0.65232	0.6522	0.970422	11548	0	-1.2852
AKR1E1	4	0.010747	0.029032	0.820214	423	3	-0.94408	0.51232	0.51198	0.966282	8767	0	-0.94408
GPR101	4	0.010747	0.029032	0.820214	424	3	-0.94408	0.89118	0.89114	0.97199	17032	0	-0.94408
OLFR1211	4	0.010747	0.029032	0.820214	425	3	-1.5774	0.89118	0.89114	0.97199	16548	0	-1.5774
ANKDD1B	4	0.010747	0.029032	0.820214	426	3	-0.78331	0.51232	0.51198	0.966282	8957	0	-0.78331
AVPR1A	4	0.010747	0.029032	0.820214	427	3	-0.99336	0.98595	0.98593	0.995681	18556	0	-0.99336
ELAVL2	4	0.010747	0.029032	0.820214	428	3	-1.4953	0.98595	0.98593	0.995681	18615	0	-1.4953
OLFR483	4	0.010747	0.029032	0.820214	429	3	-1.2852	0.89118	0.89114	0.97199	16889	0	-1.2852
1700026J04RIK	4	0.010747	0.029032	0.820214	430	3	-1.2881	0.98595	0.98593	0.995681	18549	0	-1.2881
SLC25A13	4	0.010747	0.029032	0.820214	431	3	-1.5799	0.98595	0.98593	0.995681	18529	0	-1.5799
FGFR1OP	4	0.010747	0.029032	0.820214	432	3	-1.5799	0.89118	0.89114	0.97199	16237	0	-1.5799
PRL7A2	4	0.010747	0.029032	0.820214	433	3	-0.5761	0.89118	0.89114	0.97199	16660	0	-0.5761
SPEER3	4	0.010747	0.029032	0.820214	434	3	-0.99336	0.98595	0.98593	0.995681	18704	0	-0.99336
ZNHIT3	4	0.010747	0.029032	0.820214	435	3	-0.94408	0.51232	0.51198	0.966282	9513	0	-0.94408
TERT	4	0.010747	0.029032	0.820214	436	3	-1.1541	0.98595	0.98593	0.995681	18573	0	-1.1541
TUFM	4	0.010747	0.029032	0.820214	437	3	-1.5799	0.51232	0.51198	0.966282	9591	0	-1.5799
OLFR890	4	0.010747	0.029032	0.820214	438	3	-1.2881	0.98595	0.98593	0.995681	18689	0	-1.2881
PTRH1	4	0.010747	0.029032	0.820214	439	3	-0.94408	0.51232	0.51198	0.966282	9612	0	-0.94408
LIN37	4	0.010747	0.029032	0.820214	440	3	-1.1541	0.98595	0.98593	0.995681	18607	0	-1.1541
RNF115	4	0.010747	0.029032	0.820214	441	3	-1.5799	0.98595	0.98593	0.995681	18711	0	-1.5799
RPL19	4	0.010747	0.029032	0.820214	442	3	-1.5799	0.98595	0.98593	0.995681	18582	0	-1.5799
WNT8B	4	0.010747	0.029032	0.820214	443	3	-1.078	0.89118	0.89114	0.97199	17242	0	-1.078
SIRPB1B	4	0.010747	0.029032	0.820214	444	3	-0.5761	0.89118	0.89114	0.97199	16281	0	-0.5761
SLC17A1	4	0.010747	0.029032	0.820214	445	3	-1.2852	0.3629	0.36249	0.966282	6265	0	-1.2852
CTSJ	4	0.010747	0.029032	0.820214	446	3	-0.5761	0.73504	0.73465	0.97199	13589	0	-0.5761
ZMYND12	4	0.010747	0.029032	0.820214	447	3	-0.5761	0.89118	0.89114	0.97199	16985	0	-0.5761
4921528O07RIK	4	0.010747	0.029032	0.820214	448	3	-1.2881	0.98595	0.98593	0.995681	18631	0	-1.2881
SDHD	4	0.010747	0.029032	0.820214	449	3	-1.5799	0.89118	0.89114	0.97199	16496	0	-1.5799
XRCC2	4	0.010747	0.029032	0.820214	450	3	-1.5799	0.24579	0.25221	0.964979	4387	1	-1.5799
GRIK5	4	0.010747	0.029032	0.820214	451	3	-1.5799	0.89118	0.89114	0.97199	16977	0	-1.5799
B4GALNT2	4	0.010747	0.029032	0.820214	452	3	-1.5799	0.89118	0.89114	0.97199	17214	0	-1.5799
FAM59A	4	0.010747	0.029032	0.820214	453	3	-0.78331	0.24579	0.25221	0.964979	4318	1	-0.78331
GRIN1	4	0.010747	0.029032	0.820214	454	3	-1.078	0.10129	0.13261	0.897576	2223	1	-1.078
PARL	4	0.010747	0.029032	0.820214	455	3	-1.7871	0.98595	0.98593	0.995681	18605	0	-1.7871
ACADVL	4	0.010747	0.029032	0.820214	456	3	-0.78331	0.89118	0.89114	0.97199	16339	0	-0.78331
GPR81	4	0.010747	0.029032	0.820214	457	3	-0.78616	0.98595	0.98593	0.995681	18668	0	-0.78616
6230427J02RIK	4	0.010747	0.029032	0.820214	458	3	-1.5799	0.89118	0.89114	0.97199	17244	0	-1.5799
VARS	4	0.010747	0.029032	0.820214	459	3	-1.5799	0.98595	0.98593	0.995681	18683	0	-1.5799
NAIP6	4	0.010747	0.029032	0.820214	460	3	-0.5761	0.89118	0.89114	0.97199	17016	0	-0.5761
DYDC1	4	0.010747	0.029032	0.820214	461	3	-1.078	0.63544	0.63526	0.970422	11470	0	-1.078
